,id_peli,titulo,año,pais,tipo,puntuacion,votos,decada,genero
27490,7231,Space Battleship Yamato,2010,Japón,Película,5.0,1013,2010,Live-Action
27491,7232,Fullmetal Alchemist,2017,Japón,Película,3.86,986,2010,Thriller
27492,7232,Fullmetal Alchemist,2017,Japón,Película,3.86,986,2010,Ciencia ficción
27493,7232,Fullmetal Alchemist,2017,Japón,Película,3.86,986,2010,Manga
27494,7232,Fullmetal Alchemist,2017,Japón,Película,3.86,986,2010,Live-Action
27495,7233,Phoenix Wright: Ace Attorney,2012,Japón,Película,5.42,947,2010,Thriller
27496,7233,Phoenix Wright: Ace Attorney,2012,Japón,Película,5.42,947,2010,Comedia
27497,7233,Phoenix Wright: Ace Attorney,2012,Japón,Película,5.42,947,2010,Intriga
27498,7233,Phoenix Wright: Ace Attorney,2012,Japón,Película,5.42,947,2010,Videojuego
27499,7233,Phoenix Wright: Ace Attorney,2012,Japón,Película,5.42,947,2010,Drama judicial / Abogados/as
27500,7233,Phoenix Wright: Ace Attorney,2012,Japón,Película,5.42,947,2010,Live-Action
27501,7234,Bleach,2018,Japón,Película,5.3,937,2010,Acción
27502,7234,Bleach,2018,Japón,Película,5.3,937,2010,Fantástico
27503,7234,Bleach,2018,Japón,Película,5.3,937,2010,Sobrenatural
27504,7234,Bleach,2018,Japón,Película,5.3,937,2010,Manga
27505,7234,Bleach,2018,Japón,Película,5.3,937,2010,Live-Action
27506,7235,Museum,2016,Japón,Película,5.41,863,2010,Thriller
27507,7235,Museum,2016,Japón,Película,5.41,863,2010,Secuestros / Desapariciones
27508,7235,Museum,2016,Japón,Película,5.41,863,2010,Crimen
27509,7235,Museum,2016,Japón,Película,5.41,863,2010,Asesinos en serie
27510,7235,Museum,2016,Japón,Película,5.41,863,2010,Policíaco
27511,7235,Museum,2016,Japón,Película,5.41,863,2010,Manga
27512,7235,Museum,2016,Japón,Película,5.41,863,2010,Live-Action
27513,7236,Inuyashiki,2018,Japón,Película,5.8,860,2010,Acción
27514,7236,Inuyashiki,2018,Japón,Película,5.8,860,2010,Ciencia ficción
27515,7236,Inuyashiki,2018,Japón,Película,5.8,860,2010,Live-Action
27516,7237,Parásito. Parte 2,2015,Japón,Película,5.62,845,2010,Ciencia ficción
27517,7237,Parásito. Parte 2,2015,Japón,Película,5.62,845,2010,Extraterrestres
27518,7237,Parásito. Parte 2,2015,Japón,Película,5.62,845,2010,Secuela
27519,7237,Parásito. Parte 2,2015,Japón,Película,5.62,845,2010,Manga
27520,7237,Parásito. Parte 2,2015,Japón,Película,5.62,845,2010,Live-Action
27521,7238,Dororo,2007,Japón,Película,5.43,779,2000,Fantástico
27522,7238,Dororo,2007,Japón,Película,5.43,779,2000,Terror
27523,7238,Dororo,2007,Japón,Película,5.43,779,2000,Manga
27524,7238,Dororo,2007,Japón,Película,5.43,779,2000,Samuráis
27525,7238,Dororo,2007,Japón,Película,5.43,779,2000,Live-Action
27526,7239,Illang: La brigada del lobo,2018,Corea del Sur,Película,4.95,755,2010,Acción
27527,7239,Illang: La brigada del lobo,2018,Corea del Sur,Película,4.95,755,2010,Ciencia ficción
27528,7239,Illang: La brigada del lobo,2018,Corea del Sur,Película,4.95,755,2010,Manga
27529,7239,Illang: La brigada del lobo,2018,Corea del Sur,Película,4.95,755,2010,Live-Action
27530,7240,City Hunter (Cazador de ciudad),1993,Hong Kong,Película,4.85,734,1990,Acción
27531,7240,City Hunter (Cazador de ciudad),1993,Hong Kong,Película,4.85,734,1990,Romance
27532,7240,City Hunter (Cazador de ciudad),1993,Hong Kong,Película,4.85,734,1990,Comedia
27533,7240,City Hunter (Cazador de ciudad),1993,Hong Kong,Película,4.85,734,1990,Manga
27534,7240,City Hunter (Cazador de ciudad),1993,Hong Kong,Película,4.85,734,1990,Live-Action
27535,7241,L: Change the World,2008,Japón,Película,5.16,701,2000,Thriller
27536,7241,L: Change the World,2008,Japón,Película,5.16,701,2000,Spin-off
27537,7241,L: Change the World,2008,Japón,Película,5.16,701,2000,Manga
27538,7241,L: Change the World,2008,Japón,Película,5.16,701,2000,Live-Action
27539,7242,Initial D. Derrapando al límite,2005,Hong Kong,Película,5.54,684,2000,Thriller
27540,7242,Initial D. Derrapando al límite,2005,Hong Kong,Película,5.54,684,2000,Acción
27541,7242,Initial D. Derrapando al límite,2005,Hong Kong,Película,5.54,684,2000,Drama
27542,7242,Initial D. Derrapando al límite,2005,Hong Kong,Película,5.54,684,2000,Manga
27543,7242,Initial D. Derrapando al límite,2005,Hong Kong,Película,5.54,684,2000,Coches/Automovilismo
27544,7242,Initial D. Derrapando al límite,2005,Hong Kong,Película,5.54,684,2000,Live-Action
27545,7245,Looney Tunes: De nuevo en acción,2003,Estados Unidos,Película,4.27,6182,2000,Animación
27546,7245,Looney Tunes: De nuevo en acción,2003,Estados Unidos,Película,4.27,6182,2000,Comedia
27547,7245,Looney Tunes: De nuevo en acción,2003,Estados Unidos,Película,4.27,6182,2000,Infantil
27548,7245,Looney Tunes: De nuevo en acción,2003,Estados Unidos,Película,4.27,6182,2000,Cine familiar
27549,7245,Looney Tunes: De nuevo en acción,2003,Estados Unidos,Película,4.27,6182,2000,Cine dentro del cine
27550,7245,Looney Tunes: De nuevo en acción,2003,Estados Unidos,Película,4.27,6182,2000,Looney Tunes
27551,7258,La película de Bugs Bunny y el Correcaminos,1979,Estados Unidos,Película,6.8,620,1970,Película de episodios
27552,7258,La película de Bugs Bunny y el Correcaminos,1979,Estados Unidos,Película,6.8,620,1970,Animación
27553,7258,La película de Bugs Bunny y el Correcaminos,1979,Estados Unidos,Película,6.8,620,1970,Musical
27554,7258,La película de Bugs Bunny y el Correcaminos,1979,Estados Unidos,Película,6.8,620,1970,Ciencia ficción
27555,7258,La película de Bugs Bunny y el Correcaminos,1979,Estados Unidos,Película,6.8,620,1970,Comedia
27556,7258,La película de Bugs Bunny y el Correcaminos,1979,Estados Unidos,Película,6.8,620,1970,Infantil
27557,7258,La película de Bugs Bunny y el Correcaminos,1979,Estados Unidos,Película,6.8,620,1970,Looney Tunes
27558,7309,El caso Slevin,2006,Estados Unidos,Película,7.35,57708,2000,Thriller
27559,7309,El caso Slevin,2006,Estados Unidos,Película,7.35,57708,2000,Intriga
27560,7309,El caso Slevin,2006,Estados Unidos,Película,7.35,57708,2000,Crimen
27561,7309,El caso Slevin,2006,Estados Unidos,Película,7.35,57708,2000,Neo-noir
27562,7309,El caso Slevin,2006,Estados Unidos,Película,7.35,57708,2000,Mafia
27563,7310,Promesas del este,2007,Reino Unido,Película,7.37,56741,2000,Thriller
27564,7310,Promesas del este,2007,Reino Unido,Película,7.37,56741,2000,Drama
27565,7310,Promesas del este,2007,Reino Unido,Película,7.37,56741,2000,Crimen
27566,7310,Promesas del este,2007,Reino Unido,Película,7.37,56741,2000,Mafia
27567,7311,RocknRolla,2008,Reino Unido,Película,7.14,53756,2000,Thriller
27568,7311,RocknRolla,2008,Reino Unido,Película,7.14,53756,2000,Acción
27569,7311,RocknRolla,2008,Reino Unido,Película,7.14,53756,2000,Crimen
27570,7311,RocknRolla,2008,Reino Unido,Película,7.14,53756,2000,Mafia
27571,7312,Una terapia peligrosa,1999,Estados Unidos,Película,6.3,26406,1990,Comedia
27572,7312,Una terapia peligrosa,1999,Estados Unidos,Película,6.3,26406,1990,Mafia
27573,7313,The Equalizer (El protector),2014,Estados Unidos,Película,6.17,22008,2010,Thriller
27574,7313,The Equalizer (El protector),2014,Estados Unidos,Película,6.17,22008,2010,Acción
27575,7313,The Equalizer (El protector),2014,Estados Unidos,Película,6.17,22008,2010,Crimen
27576,7313,The Equalizer (El protector),2014,Estados Unidos,Película,6.17,22008,2010,Venganza
27577,7313,The Equalizer (El protector),2014,Estados Unidos,Película,6.17,22008,2010,Remake
27578,7313,The Equalizer (El protector),2014,Estados Unidos,Película,6.17,22008,2010,Prostitución
27579,7313,The Equalizer (El protector),2014,Estados Unidos,Película,6.17,22008,2010,Mafia
27580,7314,Falsas apariencias,1999,Estados Unidos,Película,6.07,21445,1990,Comedia
27581,7314,Falsas apariencias,1999,Estados Unidos,Película,6.07,21445,1990,Mafia
27582,7315,El honor de los Prizzi,1985,Estados Unidos,Película,7.04,19257,1980,Thriller
27583,7315,El honor de los Prizzi,1985,Estados Unidos,Película,7.04,19257,1980,Drama
27584,7315,El honor de los Prizzi,1985,Estados Unidos,Película,7.04,19257,1980,Romance
27585,7315,El honor de los Prizzi,1985,Estados Unidos,Película,7.04,19257,1980,Comedia
27586,7315,El honor de los Prizzi,1985,Estados Unidos,Película,7.04,19257,1980,Crimen
27587,7315,El honor de los Prizzi,1985,Estados Unidos,Película,7.04,19257,1980,Comedia negra
27588,7315,El honor de los Prizzi,1985,Estados Unidos,Película,7.04,19257,1980,Mafia
27589,7316,La noche es nuestra,2007,Estados Unidos,Película,6.64,19030,2000,Thriller
27590,7316,La noche es nuestra,2007,Estados Unidos,Película,6.64,19030,2000,Drama
27591,7316,La noche es nuestra,2007,Estados Unidos,Película,6.64,19030,2000,Crimen
27592,7316,La noche es nuestra,2007,Estados Unidos,Película,6.64,19030,2000,Años 80
27593,7316,La noche es nuestra,2007,Estados Unidos,Película,6.64,19030,2000,Mafia
27594,7317,Ases calientes,2007,Estados Unidos,Película,6.19,17186,2000,Thriller
27595,7317,Ases calientes,2007,Estados Unidos,Película,6.19,17186,2000,Acción
27596,7317,Ases calientes,2007,Estados Unidos,Película,6.19,17186,2000,Comedia
27597,7317,Ases calientes,2007,Estados Unidos,Película,6.19,17186,2000,Crimen
27598,7317,Ases calientes,2007,Estados Unidos,Película,6.19,17186,2000,Mafia
27599,7318,Malas calles,1973,Estados Unidos,Película,6.87,16748,1970,Drama
27600,7318,Malas calles,1973,Estados Unidos,Película,6.87,16748,1970,Mafia
27601,7319,La entrega (The Drop),2014,Estados Unidos,Película,6.41,15658,2010,Thriller
27602,7319,La entrega (The Drop),2014,Estados Unidos,Película,6.41,15658,2010,Drama
27603,7319,La entrega (The Drop),2014,Estados Unidos,Película,6.41,15658,2010,Crimen
27604,7319,La entrega (The Drop),2014,Estados Unidos,Película,6.41,15658,2010,Mafia
27605,7320,Solo Dios perdona,2013,Francia,Película,5.2,14080,2010,Thriller
27606,7320,Solo Dios perdona,2013,Francia,Película,5.2,14080,2010,Drama
27607,7320,Solo Dios perdona,2013,Francia,Película,5.2,14080,2010,Crimen
27608,7320,Solo Dios perdona,2013,Francia,Película,5.2,14080,2010,Venganza
27609,7320,Solo Dios perdona,2013,Francia,Película,5.2,14080,2010,Neo-noir
27610,7320,Solo Dios perdona,2013,Francia,Película,5.2,14080,2010,Mafia
27611,7321,Layer Cake (Crimen organizado),2004,Reino Unido,Película,6.78,14062,2000,Thriller
27612,7321,Layer Cake (Crimen organizado),2004,Reino Unido,Película,6.78,14062,2000,Drogas
27613,7321,Layer Cake (Crimen organizado),2004,Reino Unido,Película,6.78,14062,2000,Mafia
27614,7322,"Ghost Dog, el camino del samurái",1999,Estados Unidos,Película,7.06,13657,1990,Drama
27615,7322,"Ghost Dog, el camino del samurái",1999,Estados Unidos,Película,7.06,13657,1990,Cine independiente USA
27616,7322,"Ghost Dog, el camino del samurái",1999,Estados Unidos,Película,7.06,13657,1990,Mafia
27617,7323,El truco final (El prestigio),2006,Estados Unidos,Película,7.4,93795,2000,Thriller
27618,7323,El truco final (El prestigio),2006,Estados Unidos,Película,7.4,93795,2000,Drama
27619,7323,El truco final (El prestigio),2006,Estados Unidos,Película,7.4,93795,2000,Magia
27620,7323,El truco final (El prestigio),2006,Estados Unidos,Película,7.4,93795,2000,Intriga
27621,7323,El truco final (El prestigio),2006,Estados Unidos,Película,7.4,93795,2000,Steampunk
27622,7323,El truco final (El prestigio),2006,Estados Unidos,Película,7.4,93795,2000,Siglo XIX
27623,7324,Harry Potter y la piedra filosofal,2001,Reino Unido,Película,6.75,81565,2000,Aventuras
27624,7324,Harry Potter y la piedra filosofal,2001,Reino Unido,Película,6.75,81565,2000,Fantástico
27625,7324,Harry Potter y la piedra filosofal,2001,Reino Unido,Película,6.75,81565,2000,Infantil
27626,7324,Harry Potter y la piedra filosofal,2001,Reino Unido,Película,6.75,81565,2000,Magia
27627,7324,Harry Potter y la piedra filosofal,2001,Reino Unido,Película,6.75,81565,2000,Young Adult
27628,7325,Harry Potter y el cáliz de fuego,2005,Reino Unido,Película,6.63,74477,2000,Drama
27629,7325,Harry Potter y el cáliz de fuego,2005,Reino Unido,Película,6.63,74477,2000,Aventuras
27630,7325,Harry Potter y el cáliz de fuego,2005,Reino Unido,Película,6.63,74477,2000,Fantástico
27631,7325,Harry Potter y el cáliz de fuego,2005,Reino Unido,Película,6.63,74477,2000,Secuela
27632,7325,Harry Potter y el cáliz de fuego,2005,Reino Unido,Película,6.63,74477,2000,Magia
27633,7325,Harry Potter y el cáliz de fuego,2005,Reino Unido,Película,6.63,74477,2000,Young Adult
27634,7326,Harry Potter y la cámara secreta,2002,Reino Unido,Película,6.5,71740,2000,Aventuras
27635,7326,Harry Potter y la cámara secreta,2002,Reino Unido,Película,6.5,71740,2000,Fantástico
27636,7326,Harry Potter y la cámara secreta,2002,Reino Unido,Película,6.5,71740,2000,Secuela
27637,7326,Harry Potter y la cámara secreta,2002,Reino Unido,Película,6.5,71740,2000,Magia
27638,7326,Harry Potter y la cámara secreta,2002,Reino Unido,Película,6.5,71740,2000,Young Adult
27639,7327,Harry Potter y la orden del Fénix,2007,Reino Unido,Película,6.4,71048,2000,Drama
27640,7327,Harry Potter y la orden del Fénix,2007,Reino Unido,Película,6.4,71048,2000,Aventuras
27641,7327,Harry Potter y la orden del Fénix,2007,Reino Unido,Película,6.4,71048,2000,Fantástico
27642,7327,Harry Potter y la orden del Fénix,2007,Reino Unido,Película,6.4,71048,2000,Secuela
27643,7327,Harry Potter y la orden del Fénix,2007,Reino Unido,Película,6.4,71048,2000,Magia
27644,7327,Harry Potter y la orden del Fénix,2007,Reino Unido,Película,6.4,71048,2000,Young Adult
27645,7328,Harry Potter y las reliquias de la muerte - Parte 1,2010,Reino Unido,Película,6.64,65198,2010,Drama
27646,7328,Harry Potter y las reliquias de la muerte - Parte 1,2010,Reino Unido,Película,6.64,65198,2010,Aventuras
27647,7328,Harry Potter y las reliquias de la muerte - Parte 1,2010,Reino Unido,Película,6.64,65198,2010,Fantástico
27648,7328,Harry Potter y las reliquias de la muerte - Parte 1,2010,Reino Unido,Película,6.64,65198,2010,Secuela
27649,7328,Harry Potter y las reliquias de la muerte - Parte 1,2010,Reino Unido,Película,6.64,65198,2010,Magia
27650,7328,Harry Potter y las reliquias de la muerte - Parte 1,2010,Reino Unido,Película,6.64,65198,2010,Young Adult
27651,7329,El castillo ambulante,2004,Japón,Película,7.79,56879,2000,Romance
27652,7329,El castillo ambulante,2004,Japón,Película,7.79,56879,2000,Animación
27653,7329,El castillo ambulante,2004,Japón,Película,7.79,56879,2000,Aventuras
27654,7329,El castillo ambulante,2004,Japón,Película,7.79,56879,2000,Fantástico
27655,7329,El castillo ambulante,2004,Japón,Película,7.79,56879,2000,Magia
27656,7329,El castillo ambulante,2004,Japón,Película,7.79,56879,2000,Steampunk
27657,7330,Harry Potter y el misterio del príncipe,2009,Reino Unido,Película,6.38,54611,2000,Drama
27658,7330,Harry Potter y el misterio del príncipe,2009,Reino Unido,Película,6.38,54611,2000,Aventuras
27659,7330,Harry Potter y el misterio del príncipe,2009,Reino Unido,Película,6.38,54611,2000,Fantástico
27660,7330,Harry Potter y el misterio del príncipe,2009,Reino Unido,Película,6.38,54611,2000,Secuela
27661,7330,Harry Potter y el misterio del príncipe,2009,Reino Unido,Película,6.38,54611,2000,Magia
27662,7330,Harry Potter y el misterio del príncipe,2009,Reino Unido,Película,6.38,54611,2000,Young Adult
27663,7331,Ahora me ves...,2013,Estados Unidos,Película,5.98,50849,2010,Thriller
27664,7331,Ahora me ves...,2013,Estados Unidos,Película,5.98,50849,2010,Magia
27665,7331,Ahora me ves...,2013,Estados Unidos,Película,5.98,50849,2010,Crimen
27666,7331,Ahora me ves...,2013,Estados Unidos,Película,5.98,50849,2010,Robos & Atracos
27667,7332,Dr. Strange (Doctor Extraño),2016,Estados Unidos,Película,6.5,36171,2010,Acción
27668,7332,Dr. Strange (Doctor Extraño),2016,Estados Unidos,Película,6.5,36171,2010,3-D
27669,7332,Dr. Strange (Doctor Extraño),2016,Estados Unidos,Película,6.5,36171,2010,Fantástico
27670,7332,Dr. Strange (Doctor Extraño),2016,Estados Unidos,Película,6.5,36171,2010,Comedia
27671,7332,Dr. Strange (Doctor Extraño),2016,Estados Unidos,Película,6.5,36171,2010,Superhéroes
27672,7332,Dr. Strange (Doctor Extraño),2016,Estados Unidos,Película,6.5,36171,2010,Cómic
27673,7332,Dr. Strange (Doctor Extraño),2016,Estados Unidos,Película,6.5,36171,2010,Marvel Comics
27674,7332,Dr. Strange (Doctor Extraño),2016,Estados Unidos,Película,6.5,36171,2010,Magia
27675,7333,Animales fantásticos y dónde encontrarlos,2016,Reino Unido,Película,6.21,33078,2010,Aventuras
27676,7333,Animales fantásticos y dónde encontrarlos,2016,Reino Unido,Película,6.21,33078,2010,Fantástico
27677,7333,Animales fantásticos y dónde encontrarlos,2016,Reino Unido,Película,6.21,33078,2010,Magia
27678,7333,Animales fantásticos y dónde encontrarlos,2016,Reino Unido,Película,6.21,33078,2010,Spin-off
27679,7334,Animales fantásticos: Los crímenes de Grindelwald,2018,Reino Unido,Película,5.72,17267,2010,Aventuras
27680,7334,Animales fantásticos: Los crímenes de Grindelwald,2018,Reino Unido,Película,5.72,17267,2010,Fantástico
27681,7334,Animales fantásticos: Los crímenes de Grindelwald,2018,Reino Unido,Película,5.72,17267,2010,Secuela
27682,7334,Animales fantásticos: Los crímenes de Grindelwald,2018,Reino Unido,Película,5.72,17267,2010,Magia
27683,7335,Cristal oscuro,1982,Estados Unidos,Película,6.99,15209,1980,Animación
27684,7335,Cristal oscuro,1982,Estados Unidos,Película,6.99,15209,1980,Aventuras
27685,7335,Cristal oscuro,1982,Estados Unidos,Película,6.99,15209,1980,Fantástico
27686,7335,Cristal oscuro,1982,Estados Unidos,Película,6.99,15209,1980,Magia
27687,7335,Cristal oscuro,1982,Estados Unidos,Película,6.99,15209,1980,Marionetas
27688,7336,Ahora me ves 2,2016,Estados Unidos,Película,5.11,12932,2010,Thriller
27689,7336,Ahora me ves 2,2016,Estados Unidos,Película,5.11,12932,2010,Comedia
27690,7336,Ahora me ves 2,2016,Estados Unidos,Película,5.11,12932,2010,Secuela
27691,7336,Ahora me ves 2,2016,Estados Unidos,Película,5.11,12932,2010,Magia
27692,7337,Onward,2020,Estados Unidos,Película,6.82,11742,2020,Animación
27693,7337,Onward,2020,Estados Unidos,Película,6.82,11742,2020,Aventuras
27694,7337,Onward,2020,Estados Unidos,Película,6.82,11742,2020,3-D
27695,7337,Onward,2020,Estados Unidos,Película,6.82,11742,2020,Fantástico
27696,7337,Onward,2020,Estados Unidos,Película,6.82,11742,2020,Comedia
27697,7337,Onward,2020,Estados Unidos,Película,6.82,11742,2020,Pixar
27698,7337,Onward,2020,Estados Unidos,Película,6.82,11742,2020,Cine familiar
27699,7337,Onward,2020,Estados Unidos,Película,6.82,11742,2020,Familia
27700,7337,Onward,2020,Estados Unidos,Película,6.82,11742,2020,Magia
27701,7337,Onward,2020,Estados Unidos,Película,6.82,11742,2020,Road Movie
27702,7338,El chico de oro,1986,Estados Unidos,Película,5.42,10429,1980,Acción
27703,7338,El chico de oro,1986,Estados Unidos,Película,5.42,10429,1980,Aventuras
27704,7338,El chico de oro,1986,Estados Unidos,Película,5.42,10429,1980,Comedia
27705,7338,El chico de oro,1986,Estados Unidos,Película,5.42,10429,1980,Magia
27706,7339,Historias de Nueva York,1989,Estados Unidos,Película,6.54,9836,1980,Drama
27707,7339,Historias de Nueva York,1989,Estados Unidos,Película,6.54,9836,1980,Película de episodios
27708,7339,Historias de Nueva York,1989,Estados Unidos,Película,6.54,9836,1980,Comedia
27709,7339,Historias de Nueva York,1989,Estados Unidos,Película,6.54,9836,1980,Magia
27710,7340,La niñera mágica,2006,Reino Unido,Película,5.65,9153,2000,Fantástico
27711,7340,La niñera mágica,2006,Reino Unido,Película,5.65,9153,2000,Comedia
27712,7340,La niñera mágica,2006,Reino Unido,Película,5.65,9153,2000,Infantil
27713,7340,La niñera mágica,2006,Reino Unido,Película,5.65,9153,2000,Cine familiar
27714,7340,La niñera mágica,2006,Reino Unido,Película,5.65,9153,2000,Magia
27715,7341,El último gran mago,2007,Reino Unido,Película,4.82,6598,2000,Thriller
27716,7341,El último gran mago,2007,Reino Unido,Película,4.82,6598,2000,Drama
27717,7341,El último gran mago,2007,Reino Unido,Película,4.82,6598,2000,Romance
27718,7341,El último gran mago,2007,Reino Unido,Película,4.82,6598,2000,Magia
27719,7342,La princesa cisne,1994,Estados Unidos,Película,5.81,6265,1990,Animación
27720,7342,La princesa cisne,1994,Estados Unidos,Película,5.81,6265,1990,Musical
27721,7342,La princesa cisne,1994,Estados Unidos,Película,5.81,6265,1990,Fantástico
27722,7342,La princesa cisne,1994,Estados Unidos,Película,5.81,6265,1990,Infantil
27723,7342,La princesa cisne,1994,Estados Unidos,Película,5.81,6265,1990,Cuentos
27724,7342,La princesa cisne,1994,Estados Unidos,Película,5.81,6265,1990,Magia
27725,7349,Old Boy,2013,Estados Unidos,Película,5.33,8149,2010,Thriller
27726,7349,Old Boy,2013,Estados Unidos,Película,5.33,8149,2010,Drama
27727,7349,Old Boy,2013,Estados Unidos,Película,5.33,8149,2010,Secuestros / Desapariciones
27728,7349,Old Boy,2013,Estados Unidos,Película,5.33,8149,2010,Venganza
27729,7349,Old Boy,2013,Estados Unidos,Película,5.33,8149,2010,Remake
27730,7349,Old Boy,2013,Estados Unidos,Película,5.33,8149,2010,Manga
27731,7353,Susurros del corazón,1995,Japón,Película,7.33,5615,1990,Drama
27732,7353,Susurros del corazón,1995,Japón,Película,7.33,5615,1990,Romance
27733,7353,Susurros del corazón,1995,Japón,Película,7.33,5615,1990,Animación
27734,7353,Susurros del corazón,1995,Japón,Película,7.33,5615,1990,Familia
27735,7353,Susurros del corazón,1995,Japón,Película,7.33,5615,1990,Adolescencia
27736,7353,Susurros del corazón,1995,Japón,Película,7.33,5615,1990,Colegios & Universidad
27737,7353,Susurros del corazón,1995,Japón,Película,7.33,5615,1990,Manga
27738,7357,Los Muppets,2011,Estados Unidos,Película,5.69,4427,2010,Musical
27739,7357,Los Muppets,2011,Estados Unidos,Película,5.69,4427,2010,Comedia
27740,7357,Los Muppets,2011,Estados Unidos,Película,5.69,4427,2010,Cine familiar
27741,7357,Los Muppets,2011,Estados Unidos,Película,5.69,4427,2010,Marionetas
27742,7358,Los teleñecos en Cuento de Navidad,1992,Estados Unidos,Película,6.18,3776,1990,Fantástico
27743,7358,Los teleñecos en Cuento de Navidad,1992,Estados Unidos,Película,6.18,3776,1990,Comedia
27744,7358,Los teleñecos en Cuento de Navidad,1992,Estados Unidos,Película,6.18,3776,1990,Infantil
27745,7358,Los teleñecos en Cuento de Navidad,1992,Estados Unidos,Película,6.18,3776,1990,Cine familiar
27746,7358,Los teleñecos en Cuento de Navidad,1992,Estados Unidos,Película,6.18,3776,1990,Navidad
27747,7358,Los teleñecos en Cuento de Navidad,1992,Estados Unidos,Película,6.18,3776,1990,Pobreza
27748,7358,Los teleñecos en Cuento de Navidad,1992,Estados Unidos,Película,6.18,3776,1990,Siglo XIX
27749,7358,Los teleñecos en Cuento de Navidad,1992,Estados Unidos,Película,6.18,3776,1990,Marionetas
27750,7361,El delirante mundo de los Feebles,1989,Nueva Zelanda,Película,6.4,2936,1980,Musical
27751,7361,El delirante mundo de los Feebles,1989,Nueva Zelanda,Película,6.4,2936,1980,Comedia
27752,7361,El delirante mundo de los Feebles,1989,Nueva Zelanda,Película,6.4,2936,1980,Comedia negra
27753,7361,El delirante mundo de los Feebles,1989,Nueva Zelanda,Película,6.4,2936,1980,Teatro
27754,7361,El delirante mundo de los Feebles,1989,Nueva Zelanda,Película,6.4,2936,1980,Marionetas
27755,7362,Los teleñecos en la Isla del Tesoro,1996,Estados Unidos,Película,5.67,2683,1990,Musical
27756,7362,Los teleñecos en la Isla del Tesoro,1996,Estados Unidos,Película,5.67,2683,1990,Aventuras
27757,7362,Los teleñecos en la Isla del Tesoro,1996,Estados Unidos,Película,5.67,2683,1990,Comedia
27758,7362,Los teleñecos en la Isla del Tesoro,1996,Estados Unidos,Película,5.67,2683,1990,Infantil
27759,7362,Los teleñecos en la Isla del Tesoro,1996,Estados Unidos,Película,5.67,2683,1990,Cine familiar
27760,7362,Los teleñecos en la Isla del Tesoro,1996,Estados Unidos,Película,5.67,2683,1990,Aventuras marinas
27761,7362,Los teleñecos en la Isla del Tesoro,1996,Estados Unidos,Película,5.67,2683,1990,Piratas
27762,7362,Los teleñecos en la Isla del Tesoro,1996,Estados Unidos,Película,5.67,2683,1990,Marionetas
27763,7363,¿Quién está matando a los moñecos?,2018,Estados Unidos,Película,4.71,2657,2010,Fantástico
27764,7363,¿Quién está matando a los moñecos?,2018,Estados Unidos,Película,4.71,2657,2010,Comedia
27765,7363,¿Quién está matando a los moñecos?,2018,Estados Unidos,Película,4.71,2657,2010,Comedia negra
27766,7363,¿Quién está matando a los moñecos?,2018,Estados Unidos,Película,4.71,2657,2010,Policíaco
27767,7363,¿Quién está matando a los moñecos?,2018,Estados Unidos,Película,4.71,2657,2010,Marionetas
27768,7365,Gritos en el pasillo,2007,España,Película,6.33,1943,2000,Animación
27769,7365,Gritos en el pasillo,2007,España,Película,6.33,1943,2000,Comedia
27770,7365,Gritos en el pasillo,2007,España,Película,6.33,1943,2000,Terror
27771,7365,Gritos en el pasillo,2007,España,Película,6.33,1943,2000,Comedia de terror
27772,7365,Gritos en el pasillo,2007,España,Película,6.33,1943,2000,Intriga
27773,7365,Gritos en el pasillo,2007,España,Película,6.33,1943,2000,Comedia negra
27774,7365,Gritos en el pasillo,2007,España,Película,6.33,1943,2000,Thriller psicológico
27775,7365,Gritos en el pasillo,2007,España,Película,6.33,1943,2000,Marionetas
27776,7367,Los teleñecos en el espacio,1999,Estados Unidos,Película,5.17,1582,1990,Ciencia ficción
27777,7367,Los teleñecos en el espacio,1999,Estados Unidos,Película,5.17,1582,1990,Comedia
27778,7367,Los teleñecos en el espacio,1999,Estados Unidos,Película,5.17,1582,1990,Infantil
27779,7367,Los teleñecos en el espacio,1999,Estados Unidos,Película,5.17,1582,1990,Cine familiar
27780,7367,Los teleñecos en el espacio,1999,Estados Unidos,Película,5.17,1582,1990,Aventura espacial
27781,7367,Los teleñecos en el espacio,1999,Estados Unidos,Película,5.17,1582,1990,Marionetas
27782,7368,El tour de los Muppets,2014,Estados Unidos,Película,5.19,1287,2010,Musical
27783,7368,El tour de los Muppets,2014,Estados Unidos,Película,5.19,1287,2010,Comedia
27784,7368,El tour de los Muppets,2014,Estados Unidos,Película,5.19,1287,2010,Cine familiar
27785,7368,El tour de los Muppets,2014,Estados Unidos,Película,5.19,1287,2010,Secuela
27786,7368,El tour de los Muppets,2014,Estados Unidos,Película,5.19,1287,2010,Marionetas
27787,7369,Los teleñecos conquistan Manhattan (Los Muppets en Nueva York),1984,Estados Unidos,Película,5.8,1082,1980,Musical
27788,7369,Los teleñecos conquistan Manhattan (Los Muppets en Nueva York),1984,Estados Unidos,Película,5.8,1082,1980,Comedia
27789,7369,Los teleñecos conquistan Manhattan (Los Muppets en Nueva York),1984,Estados Unidos,Película,5.8,1082,1980,Infantil
27790,7369,Los teleñecos conquistan Manhattan (Los Muppets en Nueva York),1984,Estados Unidos,Película,5.8,1082,1980,Cine familiar
