,id_peli,titulo,año,pais,tipo,puntuacion,votos,decada
6507,107,Las vidas de Grace (Short Term 12),2013,Estados Unidos,Película,7.18,8524,2010
6508,150,Carrie,2013,Estados Unidos,Película,5.0,11407,2010
6509,178,La reunión,2013,Suecia,Película,6.68,722,2010
6510,211,La vida de Adèle,2013,Francia,Película,7.43,37548,2010
6511,243,Philomena,2013,Reino Unido,Película,6.73,13823,2010
6512,275,Proceso de admisión,2013,Estados Unidos,Película,4.54,1208,2010
6513,289,Capitán Phillips,2013,Estados Unidos,Película,6.97,44294,2010
6514,328,Mandela. Del mito al hombre,2013,Sudáfrica,Película,6.29,3648,2010
6515,338,Hijo de Caín,2013,España,Película,5.81,3753,2010
6516,350,Computer Chess,2013,Estados Unidos,Película,5.57,375,2010
6517,366,Life of a King,2013,Estados Unidos,Película,5.64,118,2010
6518,396,Aquí y ahora,2013,Estados Unidos,Película,6.22,8443,2010
6519,406,Joe,2013,Estados Unidos,Película,5.97,3819,2010
6520,439,El paso del diablo,2013,Reino Unido,Película,4.73,2223,2010
6521,463,Into the Mind,2013,Canadá,Película,6.19,194,2010
6522,600,Rush,2013,Reino Unido,Película,7.17,37454,2010
6523,642,"Batman: El regreso del Caballero Oscuro, Parte 2",2013,Estados Unidos,Película,7.29,8471,2010
6524,654,El congreso,2013,Israel,Película,6.73,5457,2010
6525,958,El viento se levanta,2013,Japón,Película,7.19,13939,2010
6526,989,La ladrona de libros,2013,Estados Unidos,Película,6.6,25226,2010
6527,1024,Gangster Squad: Brigada de élite,2013,Estados Unidos,Película,5.93,22871,2010
6528,1063,El mayordomo,2013,Estados Unidos,Película,6.61,25072,2010
6529,1102,A propósito de Llewyn Davis,2013,Estados Unidos,Película,6.66,24852,2010
6530,1104,Vivir es fácil con los ojos cerrados,2013,España,Película,6.46,23917,2010
6531,1116,Expediente Warren: The Conjuring,2013,Estados Unidos,Película,6.82,48153,2010
6532,1117,La gran estafa americana,2013,Estados Unidos,Película,6.33,45919,2010
6533,1145,El lobo de Wall Street,2013,Estados Unidos,Película,7.55,98669,2010
6534,1158,Dallas Buyers Club,2013,Estados Unidos,Película,7.48,52524,2010
6535,1189,Dolor y dinero,2013,Estados Unidos,Película,5.77,18122,2010
6536,1198,Jobs,2013,Estados Unidos,Película,5.2,12721,2010
6537,1209,Big Ass Spider,2013,Estados Unidos,Película,4.0,683,2010
6538,1213,Spiders,2013,Estados Unidos,Película,2.5,442,2010
6539,1388,Crush,2013,Estados Unidos,Película,4.54,167,2010
6540,1393,"Fiz, puro maratón",2013,España,Película,7.11,116,2010
6541,1395,Bhaag Milkha Bhaag,2013,India,Película,7.17,110,2010
6542,1399,Sarah préfère la course,2013,Canadá,Película,5.49,102,2010
6543,1443,Daylight,2013,Países Bajos (Holanda),Película,6.53,217,2010
6544,1460,The Special Need,2013,Italia,Película,6.91,56,2010
6545,1481,Star Trek: En la oscuridad,2013,Estados Unidos,Película,6.81,33735,2010
6546,1532,Cuando todo está perdido,2013,Estados Unidos,Película,6.07,9628,2010
6547,1570,Free Birds (Vaya pavos),2013,Estados Unidos,Película,4.79,1721,2010
6548,1607,Los amantes pasajeros,2013,España,Película,4.27,25499,2010
6549,1623,Aviones,2013,Estados Unidos,Película,4.78,4338,2010
6550,1726,Barbie en La bailarina mágica (Barbie y las zapatillas mágicas),2013,Estados Unidos,Película,4.13,92,2010
6551,1775,A por ellas,2013,Estados Unidos,Película,3.73,435,2010
6552,1831,12 años de esclavitud,2013,Estados Unidos,Película,7.33,61354,2010
6553,1852,42,2013,Estados Unidos,Película,6.41,3494,2010
6554,1935,Death Billiards,2013,Japón,Película,6.83,281,2010
6555,2012,3 bodas de más,2013,España,Película,5.67,30347,2010
6556,2013,La gran familia española,2013,España,Película,5.74,30238,2010
6557,2035,Plan en Las Vegas,2013,Estados Unidos,Película,5.2,7483,2010
6558,2037,La gran boda,2013,Estados Unidos,Película,4.45,5951,2010
6559,2088,Asalto en Wall Street,2013,Canadá,Película,4.68,1436,2010
6560,2133,La torre del infierno,2013,Hong Kong,Película,4.37,282,2010
6561,2166,La gran revancha,2013,Estados Unidos,Película,5.27,5117,2010
6562,2169,Alacrán enamorado,2013,España,Película,5.37,4882,2010
6563,2201,Las brujas de Zugarramurdi,2013,España,Película,5.56,41155,2010
6564,2208,Hansel y Gretel: Cazadores de brujas,2013,Estados Unidos,Película,4.67,19350,2010
6565,2235,Hermosas criaturas,2013,Estados Unidos,Película,4.62,4773,2010
6566,2268,2 Guns,2013,Estados Unidos,Película,5.84,14541,2010
6567,2279,Asalto al poder,2013,Estados Unidos,Película,5.16,11520,2010
6568,2297,The Selfish Giant,2013,Reino Unido,Película,6.99,916,2010
6569,2302,De caballos y hombres,2013,Islandia,Película,6.46,706,2010
6570,2305,Jappeloup. De padre a hijo,2013,Francia,Película,5.88,480,2010
6571,2382,Posesión infernal (Evil Dead),2013,Estados Unidos,Película,5.77,18164,2010
6572,2393,Insidious: Capítulo 2,2013,Estados Unidos,Película,5.63,12920,2010
6573,2533,La mentira de Lance Armstrong,2013,Estados Unidos,Película,7.18,1608,2010
6574,2566,Ciao pirla!,2013,España,Película,7.42,81,2010
6575,2596,Al encuentro de Mr. Banks,2013,Estados Unidos,Película,6.68,16930,2010
6576,2626,El médico,2013,Alemania,Película,6.62,17633,2010
6577,2645,Upstream Color,2013,Estados Unidos,Película,6.2,4169,2010
6578,2721,Coherence,2013,Estados Unidos,Película,7.08,30718,2010
6579,2731,Antes del anochecer,2013,Estados Unidos,Película,7.26,24916,2010
6580,2925,Fast & Furious 6 (A todo gas 6),2013,Estados Unidos,Película,5.71,22688,2010
6581,2945,Combustión,2013,España,Película,4.4,4532,2010
6582,2961,Getaway,2013,Estados Unidos,Película,3.38,1524,2010
6583,2991,The Lunchbox,2013,India,Película,6.74,2768,2010
6584,3002,Amor en su punto,2013,Irlanda,Película,4.64,1185,2010
6585,3032,Caimanes mutantes,2013,Estados Unidos,Película,2.52,180,2010
6586,3107,Libertador,2013,Venezuela,Película,5.77,878,2010
6587,3163,Scary Movie 5,2013,Estados Unidos,Película,2.88,9012,2010
6588,3187,Memorias de un zombie adolescente,2013,Estados Unidos,Película,5.22,18003,2010
6589,3203,Her,2013,Estados Unidos,Película,7.48,73563,2010
6590,3213,Blue Jasmine,2013,Estados Unidos,Película,6.76,39864,2010
6591,3216,La gran belleza,2013,Italia,Película,7.44,34391,2010
6592,3218,Nebraska,2013,Estados Unidos,Película,7.42,30137,2010
6593,3298,Una cuestión de tiempo,2013,Reino Unido,Película,6.97,37400,2010
6594,3400,Oblivion,2013,Estados Unidos,Película,5.78,45414,2010
6595,3414,Metallica: Through the Never,2013,Estados Unidos,Película,6.72,1610,2010
6596,3459,Omar,2013,Palestina,Película,7.27,2666,2010
6597,3720,El capital humano,2013,Italia,Película,6.84,5189,2010
6598,3728,Ayer no termina nunca,2013,España,Película,5.11,2567,2010
6599,3744,Ilusión,2013,España,Película,6.23,554,2010
6600,3767,"Oz, un mundo de fantasía",2013,Estados Unidos,Película,5.27,20869,2010
6601,3772,"Jack, el cazagigantes",2013,Estados Unidos,Película,5.27,15065,2010
6602,3781,El cuento de la princesa Kaguya,2013,Japón,Película,7.57,8049,2010
6603,3812,Teorema zero,2013,Reino Unido,Película,5.1,4322,2010
6604,3848,Red 2,2013,Estados Unidos,Película,5.44,8850,2010
6605,4048,Caminando entre dinosaurios,2013,Reino Unido,Película,4.61,1582,2010
6606,4147,Atrapada en la oscuridad,2013,Estados Unidos,Película,4.31,1815,2010
6607,4182,Los juegos del hambre: En llamas,2013,Estados Unidos,Película,6.46,55847,2010
6608,4185,Elysium,2013,Estados Unidos,Película,5.69,45143,2010
6609,4189,The Purge: La noche de las bestias,2013,Estados Unidos,Película,5.11,33868,2010
6610,4289,The Five(ish) Doctors Reboot,2013,Reino Unido,Película,7.29,129,2010
6611,4295,Doctor Who: El mundo imperfecto,2013,España,Película,5.19,70,2010
6612,4308,Locos por las partículas,2013,Estados Unidos,Película,6.97,811,2010
6613,4376,Blackfish,2013,Estados Unidos,Película,7.32,5635,2010
6614,4412,Depredadores del océano,2013,Alemania,Película,5.41,34,2010
6615,4423,Jodorowsky's Dune,2013,Estados Unidos,Película,7.62,2664,2010
6616,4481,La imagen perdida,2013,Camboya,Película,7.15,1068,2010
6617,4484,El espíritu del 45,2013,Reino Unido,Película,6.99,900,2010
6618,4498,El último de los injustos,2013,Francia,Película,7.48,423,2010
6619,4533,A 20 pasos de la fama,2013,Estados Unidos,Película,6.84,1741,2010
6620,4564,Europe in 8 Bits,2013,España,Película,6.68,140,2010
6621,4567,Grounded: Making The Last of Us,2013,Estados Unidos,Película,7.56,117,2010
6622,4608,Dragon Ball Z: La batalla de los dioses,2013,Japón,Película,5.0,6580,2010
6623,4641,Dream 9 Toriko & One Piece & Dragon Ball Z Chô Collaboration Special!!,2013,Japón,Película,4.46,519,2010
6624,4709,Plan de escape,2013,Estados Unidos,Película,5.48,12611,2010
6625,4812,Stoker,2013,Estados Unidos,Película,6.57,26287,2010
6626,4814,Enemy,2013,Canadá,Película,6.44,24176,2010
6627,4817,Nymphomaniac. Volumen 1,2013,Dinamarca,Película,6.72,22275,2010
6628,4828,Locke,2013,Reino Unido,Película,6.29,15285,2010
6629,4829,Nymphomaniac. Volumen 2,2013,Dinamarca,Película,6.56,15186,2010
6630,4878,Agosto,2013,Estados Unidos,Película,6.72,19583,2010
6631,4914,Efectos secundarios,2013,Estados Unidos,Película,6.24,20974,2010
6632,4917,Somos los Miller,2013,Estados Unidos,Película,5.55,18864,2010
6633,4958,El juego de Ender,2013,Estados Unidos,Película,5.86,32426,2010
6634,4963,El único superviviente,2013,Estados Unidos,Película,6.38,18076,2010
6635,5082,Belle,2013,Reino Unido,Película,6.3,2697,2010
6636,5208,Héroes por naturaleza: McConkey,2013,Estados Unidos,Película,7.6,43,2010
6637,5232,Asier ETA biok (Asier y yo),2013,España,Película,6.82,1464,2010
6638,5261,1980,2013,España,Película,6.99,155,2010
6639,5303,Pacific Rim,2013,Estados Unidos,Película,5.97,41699,2010
6640,5341,Paranormal Activity: Los señalados,2013,Estados Unidos,Película,4.32,3448,2010
6641,5404,Berserk. La Edad de Oro III: El advenimiento,2013,Japón,Película,7.18,2459,2010
6642,5405,Justin y la espada del valor,2013,España,Película,5.38,1918,2010
6643,5412,Mamá,2013,Canadá,Película,5.3,29457,2010
6644,5424,Oculus: El espejo del mal,2013,Estados Unidos,Película,5.6,7717,2010
6645,5496,Las maestras de la República,2013,España,Película,6.3,707,2010
6646,5499,Bienvenidos al fin del mundo,2013,Reino Unido,Película,6.07,19707,2010
6647,5501,Juerga hasta el fin,2013,Estados Unidos,Película,5.4,16974,2010
6648,5510,Al final todos mueren,2013,España,Película,4.92,1558,2010
6649,5557,Triana Pura y Pura,2013,España,Película,7.5,212,2010
6650,5582,La vida secreta de Walter Mitty,2013,Estados Unidos,Película,6.19,28933,2010
6651,5596,Mil veces buenas noches,2013,Noruega,Película,6.43,2359,2010
6652,5606,Finding Vivian Maier,2013,Estados Unidos,Película,7.26,1371,2010
6653,5659,Futbolín (Metegol),2013,Argentina,Película,5.66,6125,2010
6654,5680,Diamantes negros,2013,España,Película,6.3,1509,2010
6655,5736,After Earth,2013,Estados Unidos,Película,4.24,28716,2010
6656,5737,Rompenieves (Snowpiercer),2013,Corea del Sur,Película,6.43,26189,2010
6657,5747,Los últimos días,2013,España,Película,5.45,13896,2010
6658,5829,El extraño color de las lágrimas de tu cuerpo,2013,Bélgica,Película,5.54,535,2010
6659,5894,The Short Game,2013,Estados Unidos,Película,6.44,41,2010
6660,5957,The Grandmaster,2013,Hong Kong,Película,5.96,5757,2010
6661,6001,La mula,2013,España,Película,5.36,2617,2010
6662,6027,Un Dios prohibido,2013,España,Película,5.45,516,2010
6663,6043,Guerras sucias,2013,Estados Unidos,Película,6.66,667,2010
6664,6056,The Kill Team,2013,Estados Unidos,Película,6.78,60,2010
6665,6064,The Patrol,2013,Reino Unido,Película,4.85,33,2010
6666,6083,Círculos,2013,Serbia,Película,7.12,734,2010
6667,6088,For Those Who Can Tell No Tales,2013,Bosnia y Herzegovina,Película,5.03,136,2010
6668,6240,Caza humana,2013,Bélgica,Película,4.36,3982,2010
6669,6296,The Retrieval,2013,Estados Unidos,Película,6.12,146,2010
6670,6344,Amor y honor,2013,Estados Unidos,Película,4.6,448,2010
6671,6380,Phantom,2013,Estados Unidos,Película,5.18,1161,2010
6672,6454,La víspera de Halloween,2013,Estados Unidos,Película,4.07,780,2010
6673,6467,La batalla del año,2013,Estados Unidos,Película,4.43,769,2010
6674,6658,Cazadores de sombras: Ciudad de hueso,2013,Estados Unidos,Película,4.34,6268,2010
6675,6762,El sueño de Ellis,2013,Estados Unidos,Película,6.11,6143,2010
6676,6778,Ismael,2013,España,Película,5.43,3437,2010
6677,6796,Epic. El mundo secreto,2013,Estados Unidos,Película,5.98,7051,2010
6678,6804,Minúsculos: El valle de las hormigas perdidas,2013,Francia,Película,6.54,1813,2010
6679,6837,Los becarios,2013,Estados Unidos,Película,5.1,13875,2010
6680,6917,La leyenda del samurái (47 Ronin),2013,Estados Unidos,Película,5.33,13088,2010
6681,7137,Lego Batman: La película. El regreso de los superhéroes de DC,2013,Estados Unidos,Película,5.52,883,2010
6682,7151,LEGO Marvel Super Heroes: Maximum Overload,2013,Estados Unidos,Película,4.83,219,2010
6683,7320,Solo Dios perdona,2013,Francia,Película,5.2,14080,2010
6684,7331,Ahora me ves...,2013,Estados Unidos,Película,5.98,50849,2010
6685,7349,Old Boy,2013,Estados Unidos,Película,5.33,8149,2010
6686,7401,Lobezno inmortal,2013,Estados Unidos,Película,5.33,33431,2010
6687,7423,Código de defensa,2013,Reino Unido,Película,4.52,1314,2010
6688,7456,La mirada del hijo (Madre e hijo),2013,Rumanía,Película,6.61,1899,2010
6689,7498,El médico alemán (Wakolda),2013,Argentina,Película,6.29,3346,2010
6690,7515,El jardín de las palabras,2013,Japón,Película,6.68,5725,2010
6691,7537,Europa One,2013,Estados Unidos,Película,5.96,7864,2010
6692,7543,V/H/S/2,2013,Estados Unidos,Película,5.46,3480,2010
6693,7548,Paranormal Movie,2013,Estados Unidos,Película,3.45,1987,2010
6694,7551,The Sacrament,2013,Estados Unidos,Película,6.04,1758,2010
6695,7554,Afflicted,2013,Canadá,Película,5.91,1419,2010
6696,7563,Willow Creek,2013,Estados Unidos,Película,3.86,878,2010
6697,7632,Percy Jackson y el mar de los monstruos,2013,Estados Unidos,Película,4.65,5969,2010
6698,7642,Vikingdom,2013,Malasia,Película,2.27,729,2010
6699,7691,Hansel and Gretel: Warriors Of Witchcraft,2013,Estados Unidos,Película,3.64,101,2010
6700,7761,Panzer Chocolate,2013,España,Película,3.59,63,2010
6701,7821,Colegas de copas,2013,Estados Unidos,Película,5.53,3928,2010
6702,7873,La maldición de Chucky,2013,Estados Unidos,Película,4.53,3488,2010
6703,7905,Begin Again,2013,Estados Unidos,Película,6.82,25155,2010
6704,7917,Rascacielos flotantes,2013,Polonia,Película,5.62,308,2010
6705,7944,No Breathing,2013,Corea del Sur,Película,5.39,33,2010
6706,7986,Ida,2013,Polonia,Película,6.89,16046,2010
6707,8002,En trance,2013,Reino Unido,Película,6.01,18698,2010
6708,8069,Ninja 2: La sombra de la muerte,2013,Estados Unidos,Película,5.03,600,2010
6709,8102,Fruitvale Station,2013,Estados Unidos,Película,6.39,2170,2010
6710,8334,Virus,2013,Corea del Sur,Película,5.42,2444,2010
6711,8518,Movie 43,2013,Estados Unidos,Película,4.1,8626,2010
6712,8527,"Barcelona, noche de verano",2013,España,Película,5.86,4398,2010
6713,8528,Gente en sitios,2013,España,Película,5.43,4263,2010
6714,8536,Un toque de violencia,2013,China,Película,6.67,2755,2010
6715,8544,Beyond: Dos Almas,2013,Francia,Película,6.79,301,2010
6716,8549,The Stanley Parable,2013,Estados Unidos,Película,7.77,235,2010
6717,8558,The Walking Dead: 400 Days,2013,Estados Unidos,Película,5.9,86,2010
6718,8610,El quinto poder,2013,Estados Unidos,Película,5.38,5507,2010
6719,8670,For Those in Peril,2013,Reino Unido,Película,6.3,161,2010
6720,8702,La mejor oferta,2013,Italia,Película,7.11,23690,2010
6721,8743,Capitán Harlock,2013,Japón,Película,5.92,3691,2010
6722,8831,"Runner, Runner",2013,Estados Unidos,Película,4.54,6242,2010
6723,8848,Prisioneros,2013,Estados Unidos,Película,7.6,56417,2010
6724,8870,La trama (Broken City),2013,Estados Unidos,Película,5.34,8742,2010
6725,8899,El último exorcismo 2,2013,Estados Unidos,Película,3.38,1469,2010
6726,8980,Los Croods. Una aventura prehistórica,2013,Estados Unidos,Película,6.32,20316,2010
6727,9042,Joven y bonita,2013,Francia,Película,6.44,10018,2010
6728,9051,Aprendiz de gigoló,2013,Estados Unidos,Película,5.45,5517,2010
6729,9089,Alan Partridge: Alpha Papa,2013,Reino Unido,Película,5.88,303,2010
6730,9127,The Extraordinary Tale of the Times Table,2013,España,Película,5.2,483,2010
6731,9335,Princesas rojas,2013,Costa Rica,Película,6.28,68,2010
6732,9338,R3sacón,2013,Estados Unidos,Película,4.89,32186,2010
6733,9457,The East,2013,Estados Unidos,Película,6.13,5671,2010
6734,9475,La hermandad,2013,España,Película,3.8,947,2010
6735,9725,Don Jon,2013,Estados Unidos,Película,5.66,17453,2010
6736,9739,Lovelace,2013,Estados Unidos,Película,5.43,1493,2010
6737,9819,Hermano de sangre,2013,Estados Unidos,Película,7.5,225,2010
6738,9822,E Agora? Lembra-Me,2013,Portugal,Película,7.18,204,2010
6739,9830,Test,2013,Estados Unidos,Película,6.0,142,2010
6740,9847,El joven Detective Dee: El poder del dragón marino,2013,China,Película,5.53,592,2010
6741,10115,Tarzán,2013,Alemania,Película,4.26,1097,2010
6742,10229,Monopatín,2013,España,Película,6.6,215,2010
6743,10234,P3ND3JO5,2013,Argentina,Película,5.75,99,2010
6744,10238,The Motivation,2013,Estados Unidos,Película,6.5,82,2010
6745,10272,Como todas las mañanas,2013,España,Película,4.72,847,2010
6746,10516,Pioneer,2013,Noruega,Película,5.73,125,2010
6747,10589,Drift,2013,Australia,Película,5.55,119,2010
6748,10629,La Venus de las pieles,2013,Francia,Película,6.86,9445,2010
6749,10727,Los amos de la noticia,2013,Estados Unidos,Película,5.4,3907,2010
6750,10802,Objetivo: La Casa Blanca,2013,Estados Unidos,Película,5.26,19850,2010
6751,10823,The Machine,2013,Reino Unido,Película,5.11,2950,2010
6752,10938,Encierro 3D,2013,España,Película,5.59,240,2010
6753,11011,52 martes,2013,Australia,Película,6.11,392,2010
6754,11027,El Llanero Solitario,2013,Estados Unidos,Película,5.22,25727,2010
6755,11041,Un largo viaje,2013,Australia,Película,5.89,3377,2010
6756,11045,Tren de noche a Lisboa,2013,Suiza,Película,5.76,2226,2010
6757,11096,Sólo los amantes sobreviven,2013,Reino Unido,Película,6.5,10486,2010
6758,11116,El abuelo que saltó por la ventana y se largó,2013,Suecia,Película,5.88,6932,2010
6759,11147,Mandarinas,2013,Estonia,Película,7.5,8928,2010
6760,11232,El martillo de los dioses,2013,Reino Unido,Película,3.58,624,2010
6761,11247,A Viking Saga: The Darkest Day,2013,Reino Unido,Película,4.22,37,2010
6762,11430,Journey to the West: Conquering the Demons,2013,China,Película,6.05,309,2010
6763,11479,¿Por qué no jugamos en el infierno?,2013,Japón,Película,6.69,1346,2010
6764,11488,La huésped,2013,Estados Unidos,Película,4.87,12073,2010
6765,61,Guardianes de la galaxia,2014,Estados Unidos,Película,6.88,58356,2010
6766,73,El Hobbit: La batalla de los cinco ejércitos,2014,Nueva Zelanda,Película,6.33,45760,2010
6767,75,El amanecer del planeta de los simios,2014,Estados Unidos,Película,6.58,44932,2010
6768,81,Capitán América: El Soldado de Invierno,2014,Estados Unidos,Película,6.57,40181,2010
6769,82,Al filo del mañana,2014,Estados Unidos,Película,6.74,40113,2010
6770,83,Maléfica,2014,Estados Unidos,Película,5.99,39015,2010
6771,130,El mundo de Kanako,2014,Japón,Película,6.01,2271,2010
6772,162,The Tribe,2014,Ucrania,Película,6.57,1835,2010
6773,204,Boyhood (Momentos de una vida),2014,Estados Unidos,Película,7.26,47501,2010
6774,269,Annie,2014,Estados Unidos,Película,4.34,1769,2010
6775,270,Marsella,2014,España,Película,5.72,1577,2010
6776,274,Rastros de sándalo,2014,España,Película,5.77,1213,2010
6777,317,Juntos y revueltos,2014,Estados Unidos,Película,5.06,6527,2010
6778,322,Timbuktu,2014,Mauritania,Película,6.57,4471,2010
6779,335,El caso Fischer,2014,Estados Unidos,Película,6.16,5446,2010
6780,359,The Dark Horse,2014,Nueva Zelanda,Película,6.56,205,2010
6781,415,A Esmorga,2014,España,Película,6.66,2553,2010
6782,445,Valley Uprising,2014,Estados Unidos,Película,7.82,919,2010
6783,458,Déjame vivir,2014,España,Película,7.26,259,2010
6784,474,Solo. Escalada a la vida,2014,España,Película,5.31,101,2010
6785,483,Siempre Alice,2014,Estados Unidos,Película,6.77,12737,2010
6786,488,Regreso a casa,2014,China,Película,7.02,2865,2010
6787,521,Cartas a María,2014,España,Película,6.21,43,2010
6788,523,Glen Campbell: I'll Be Me,2014,Estados Unidos,Película,6.73,41,2010
6789,526,El Señor Manolo,2014,España,Película,5.06,36,2010
6790,673,Noé,2014,Estados Unidos,Película,5.13,28240,2010
6791,703,300: El origen de un imperio,2014,Estados Unidos,Película,5.36,29761,2010
6792,710,Hércules,2014,Estados Unidos,Película,4.71,9454,2010
6793,713,Hércules. El origen de la leyenda,2014,Estados Unidos,Película,3.33,5989,2010
6794,759,Pompeya,2014,Estados Unidos,Película,4.2,10836,2010
6795,781,Astérix: La residencia de los dioses,2014,Francia,Película,6.39,3114,2010
6796,801,Exodus: Dioses y reyes,2014,Estados Unidos,Película,5.22,21766,2010
6797,871,Cuento de invierno,2014,Estados Unidos,Película,4.75,4205,2010
6798,908,El maestro del agua,2014,Australia,Película,5.75,8134,2010
6799,955,Magia a la luz de la luna,2014,Estados Unidos,Película,6.1,17949,2010
6800,979,El Gran Hotel Budapest,2014,Estados Unidos,Película,7.25,68596,2010
6801,999,Invencible (Unbroken),2014,Estados Unidos,Película,6.27,17309,2010
6802,1014,The Imitation Game (Descifrando Enigma),2014,Reino Unido,Película,7.22,56098,2010
6803,1031,The Monuments Men,2014,Estados Unidos,Película,5.18,15843,2010
6804,1071,Big Eyes,2014,Estados Unidos,Película,6.11,17426,2010
6805,1078,Musarañas,2014,España,Película,6.14,12428,2010
6806,1086,La teoría del todo,2014,Reino Unido,Película,7.04,45453,2010
6807,1153,La isla mínima,2014,España,Película,7.19,68113,2010
6808,1199,Caminando entre las tumbas,2014,Estados Unidos,Película,5.79,12706,2010
6809,1200,Alma salvaje,2014,Estados Unidos,Película,6.45,12678,2010
6810,1259,Perdón por existir,2014,Italia,Película,5.91,172,2010
6811,1287,The New Rijksmuseum - The Film,2014,Países Bajos (Holanda),Película,6.56,45,2010
6812,1392,Fair Play,2014,República Checa,Película,6.18,137,2010
6813,1401,4 Minute Mile,2014,Estados Unidos,Película,5.61,84,2010
6814,1450,Planeta Asperger,2014,España,Película,7.04,99,2010
6815,1472,Interstellar,2014,Estados Unidos,Película,7.85,96668,2010
6816,1534,[•REC] 4: Apocalipsis,2014,España,Película,4.3,8742,2010
6817,1566,Río 2,2014,Estados Unidos,Película,5.39,3683,2010
6818,1611,Non-Stop (Sin escalas),2014,Estados Unidos,Película,5.88,15704,2010
6819,1617,Kamikaze,2014,España,Película,5.85,6870,2010
6820,1755,Iverson,2014,Estados Unidos,Película,6.36,926,2010
6821,1857,El chico del millón de dólares,2014,Estados Unidos,Película,5.73,2047,2010
6822,1879,El poder de la esperanza,2014,Estados Unidos,Película,5.27,234,2010
6823,1890,The Battered Bastards of Baseball,2014,Estados Unidos,Película,7.13,152,2010
6824,1950,El Francotirador,2014,Estados Unidos,Película,6.37,45442,2010
6825,2021,"Dios mío, ¿pero qué te hemos hecho?",2014,Francia,Película,5.96,16249,2010
6826,2116,Aviones: Equipo de rescate (Aviones 2),2014,Estados Unidos,Película,5.18,1563,2010
6827,2193,Dioses y perros,2014,España,Película,5.36,1174,2010
6828,2232,El séptimo hijo,2014,Reino Unido,Película,4.28,5901,2010
6829,2270,Infiltrados en la universidad,2014,Estados Unidos,Película,5.31,13981,2010
6830,2437,En el ojo de la tormenta,2014,Estados Unidos,Película,4.59,4587,2010
6831,2464,Supervivencia (Preservation),2014,Estados Unidos,Película,4.15,945,2010
6832,2541,Stop at Nothing: The Lance Armstrong Story,2014,Australia,Película,6.79,509,2010
6833,2551,Pantani: The Accidental Death of a Cyclist,2014,Reino Unido,Película,6.39,205,2010
6834,2554,Violet,2014,Bélgica,Película,5.96,179,2010
6835,2666,Adiós al lenguaje,2014,Suiza,Película,5.75,1529,2010
6836,2697,Big Hero 6,2014,Estados Unidos,Película,7.01,35814,2010
6837,2712,Whiplash,2014,Estados Unidos,Película,7.79,60530,2010
6838,2810,ärtico,2014,España,Película,5.06,267,2010
6839,2891,Pos eso,2014,España,Película,5.31,937,2010
6840,2939,Need for Speed,2014,Estados Unidos,Película,4.99,6457,2010
6841,2966,Chef,2014,Estados Unidos,Película,5.92,15094,2010
6842,2974,Un viaje de diez metros,2014,Estados Unidos,Película,6.14,6651,2010
6843,3006,Fed Up,2014,Estados Unidos,Película,7.14,969,2010
6844,3081,Malditos vecinos,2014,Estados Unidos,Película,5.1,14799,2010
6845,3092,Lejos de los hombres,2014,Francia,Película,6.4,2719,2010
6846,3162,Mil maneras de morder el polvo,2014,Estados Unidos,Película,4.81,10207,2010
6847,3188,Lo que hacemos en las sombras,2014,Nueva Zelanda,Película,6.78,16656,2010
6848,3254,Birdman o (La Inesperada Virtud de la Ignorancia),2014,Estados Unidos,Película,7.04,72221,2010
6849,3256,Relatos salvajes,2014,Argentina,Película,7.68,63341,2010
6850,3282,Ocho apellidos vascos,2014,España,Película,6.04,81858,2010
6851,3402,X-Men: Días del futuro pasado,2014,Estados Unidos,Película,6.87,44845,2010
6852,3435,Roger Waters the Wall,2014,Reino Unido,Película,8.05,649,2010
6853,3475,Mis hijos,2014,Israel,Película,6.49,813,2010
6854,3483,Nacido en Gaza,2014,España,Película,6.82,466,2010
6855,3712,"Dos días, una noche",2014,Bélgica,Película,6.84,11554,2010
6856,3717,Leviatán,2014,Rusia,Película,7.17,6509,2010
6857,3725,Hermosa juventud,2014,España,Película,6.27,3782,2010
6858,3730,Murieron por encima de sus posibilidades,2014,España,Película,4.65,2520,2010
6859,3732,Justi&Cia,2014,España,Película,5.38,1373,2010
6860,3737,99 Homes,2014,Estados Unidos,Película,6.46,911,2010
6861,3765,Babadook,2014,Australia,Película,5.92,25204,2010
6862,3775,Into the Woods,2014,Estados Unidos,Película,5.15,11532,2010
6863,3779,La canción del mar,2014,Irlanda,Película,7.57,8865,2010
6864,3870,La gran aventura de Winter el delfín 2,2014,Estados Unidos,Película,5.11,313,2010
6865,3887,Foxcatcher,2014,Estados Unidos,Película,6.33,15194,2010
6866,3983,Allende en su laberinto,2014,Chile,Película,5.28,276,2010
6867,4020,Zanahoria,2014,Uruguay,Película,6.39,69,2010
6868,4093,La familia Bélier,2014,Francia,Película,6.88,14444,2010
6869,4107,La historia de Marie Heurtin,2014,Francia,Película,6.85,1258,2010
6870,4148,A primera vista,2014,Brasil,Película,7.1,1796,2010
6871,4149,Blind,2014,Noruega,Película,6.48,1725,2010
6872,4186,Los juegos del hambre: Sinsajo. Parte 1,2014,Estados Unidos,Película,5.62,38887,2010
6873,4191,El corredor del laberinto,2014,Estados Unidos,Película,5.87,32579,2010
6874,4193,Divergente,2014,Estados Unidos,Película,5.54,30668,2010
